time,latitude,longitude,altitude
3823,59.907439,10.512643,64.4
3824,59.907407,10.512666,64.5
3825,59.907374,10.51269,64.6
3826,59.907343,10.512715,64.7
3827,59.907313,10.512747,64.7
3828,59.907286,10.512778,64.8
3829,59.907261,10.51281,64.9
3830,59.907235,10.512838,64.9
3831,59.9072,10.51287,65.0
3832,59.907189,10.51288,65.1
3833,59.907155,10.512912,65.2
3834,59.907143,10.512924,65.2
3835,59.907118,10.51295,65.3
3836,59.907085,10.512978,65.4
3837,59.907074,10.512986,65.4
3838,59.907039,10.512999,65.6
3839,59.907027,10.513004,65.6
3840,59.906993,10.513013,65.7
3841,59.906981,10.513016,65.8
3842,59.906952,10.513026,65.9
3843,59.906942,10.513028,65.9
3844,59.906914,10.513036,66.0
3845,59.906904,10.51304,66.1
3846,59.906865,10.513055,66.2
3847,59.906851,10.513058,66.3
3848,59.906814,10.513067,66.4
3849,59.906801,10.513074,66.5
3850,59.906764,10.513088,66.6
3851,59.906753,10.513089,66.7
3852,59.906716,10.513105,66.8
3853,59.906703,10.513112,66.8
3854,59.906673,10.513119,66.9
3855,59.906645,10.513112,67.0
3856,59.906619,10.513099,67.1
3857,59.90659,10.513093,67.2
3858,59.906563,10.513098,67.3
3859,59.90653,10.513124,67.4
3860,59.906497,10.513152,67.5
3861,59.906464,10.513193,67.6
3862,59.906433,10.513235,67.7
3863,59.906408,10.513267,67.7
3864,59.90638,10.513292,67.7
3865,59.906353,10.51331,67.8
3866,59.90632,10.513329,67.8
3867,59.90631,10.513333,67.8
3868,59.906277,10.513341,67.8
3869,59.906265,10.513344,67.8
3870,59.906228,10.513357,67.8
3871,59.906216,10.51336,67.8
3872,59.90618,10.513372,67.9
3873,59.906166,10.513376,67.8
3874,59.906132,10.513385,67.8
3875,59.906121,10.513388,67.8
3876,59.906088,10.513398,67.8
3877,59.906077,10.513401,67.8
3878,59.906043,10.513403,67.8
3879,59.90603,10.513404,67.8
3880,59.906002,10.513391,67.7
3881,59.905975,10.51338,67.7
3882,59.905938,10.513358,67.7
3883,59.905925,10.51335,67.7
3884,59.905897,10.513349,67.6
3885,59.905858,10.513355,67.6
3886,59.905845,10.51336,67.6
3887,59.90581,10.513395,67.5
3888,59.905797,10.51341,67.5
3889,59.905774,10.51344,67.4
3890,59.905747,10.513466,67.4
3891,59.90572,10.513482,67.3
3892,59.905681,10.513494,67.3
3893,59.905668,10.513497,67.2
3894,59.905632,10.51352,67.2
3895,59.90562,10.513529,67.1
3896,59.905588,10.513566,67.1
3897,59.905577,10.51358,67.0
3898,59.905551,10.51361,67.0
3899,59.905525,10.513633,66.9
3900,59.905499,10.513657,66.9
3901,59.905471,10.513679,66.8
3902,59.905445,10.513694,66.8
3903,59.905419,10.513717,66.7
3904,59.905381,10.513752,66.7
3905,59.905367,10.513764,66.7
3906,59.905338,10.513786,66.6
3907,59.905309,10.513802,66.6
3908,59.905282,10.513812,66.5
3909,59.905255,10.513824,66.5
3910,59.90522,10.513851,66.5
3911,59.905208,10.513863,66.5
3912,59.905184,10.513893,66.4
3913,59.905157,10.513922,66.4
3914,59.905132,10.513945,66.4
3915,59.905094,10.513977,66.4
3916,59.905081,10.513987,66.4
3917,59.905045,10.514018,66.4
3918,59.905031,10.514029,66.4
3919,59.905005,10.514054,66.5
3920,59.90498,10.514083,66.5
3921,59.904952,10.51411,66.5
3922,59.904928,10.514134,66.5
3923,59.904896,10.514167,66.6
3924,59.904885,10.514178,66.6
3925,59.904852,10.514204,66.6
3926,59.904841,10.514213,66.6
3927,59.904811,10.514237,66.7
3928,59.904801,10.514246,66.7
3929,59.904767,10.514271,66.8
3930,59.904754,10.514278,66.8
3931,59.90472,10.514312,66.8
3932,59.904709,10.514324,66.9
3933,59.90467,10.514346,66.9
3934,59.904656,10.514352,66.9
3935,59.904615,10.514357,67.0
3936,59.9046,10.514361,67.0
3937,59.904573,10.514379,67.1
3938,59.904545,10.514382,67.2
3939,59.904514,10.514387,67.2
3940,59.904485,10.514388,67.3
3941,59.904457,10.51438,67.4
3942,59.904421,10.51436,67.5
3943,59.904409,10.514356,67.5
3944,59.904374,10.514353,67.6
3945,59.904362,10.514356,67.7
3946,59.904323,10.514375,67.8
3947,59.90431,10.514381,67.9
3948,59.904283,10.514397,68.0
3949,59.904254,10.514413,68.1
3950,59.904226,10.514427,68.2
3951,59.904187,10.514434,68.4
3952,59.904174,10.514433,68.5
3953,59.904146,10.514429,68.6
3954,59.904117,10.514433,68.7
3955,59.904083,10.514443,68.8
3956,59.904071,10.514447,68.9
3957,59.904038,10.514468,69.0
3958,59.904026,10.514477,69.1
3959,59.904001,10.514499,69.2
3960,59.903964,10.514525,69.4
3961,59.903951,10.514531,69.4
3962,59.903915,10.514531,69.6
3963,59.903903,10.51453,69.6
3964,59.903865,10.514529,69.8
3965,59.903851,10.51453,69.9
3966,59.903822,10.514527,70.0
3967,59.903794,10.514521,70.2
3968,59.903756,10.514514,70.4
3969,59.903744,10.514514,70.5
3970,59.90371,10.514515,70.7
3971,59.903698,10.514516,70.7
3972,59.90367,10.51452,70.9
3973,59.903637,10.51451,71.1
3974,59.903626,10.514503,71.2
3975,59.903595,10.5145,71.3
3976,59.903584,10.514498,71.4
3977,59.90355,10.514499,71.6
3978,59.903538,10.514499,71.7
3979,59.903498,10.514495,71.9
3980,59.903484,10.514494,72.0
3981,59.903457,10.514492,72.1
3982,59.903417,10.514483,72.4
3983,59.903404,10.514482,72.4
3984,59.903369,10.51449,72.6
3985,59.903358,10.514492,72.7
3986,59.90333,10.514504,72.9
3987,59.903295,10.514514,73.1
3988,59.903284,10.514517,73.2
3989,59.903256,10.514522,73.3
3990,59.903219,10.514528,73.5
3991,59.903208,10.514528,73.6
3992,59.903172,10.514534,73.8
3993,59.903158,10.514538,73.9
3994,59.903129,10.514551,74.1
3995,59.903091,10.514566,74.3
3996,59.903078,10.514567,74.4
3997,59.90304,10.514571,74.6
3998,59.903028,10.514571,74.7
3999,59.902992,10.514564,74.9
4000,59.90298,10.514561,74.9
4001,59.902941,10.51455,75.2
4002,59.902926,10.514543,75.2
4003,59.9029,10.51452,75.3
4004,59.902867,10.51448,75.5
4005,59.902857,10.514466,75.5
4006,59.902829,10.514422,75.6
4007,59.902822,10.51441,75.6
4008,59.902815,10.51438,75.6
4009,59.90281,10.514352,75.6
4010,59.902805,10.514332,75.6
4011,59.902791,10.514314,75.6
4012,59.902765,10.514289,75.5
4013,59.902756,10.514279,75.4
4014,59.902735,10.514237,75.3
4015,59.90273,10.514226,75.3
4016,59.902717,10.514211,75.2
4017,59.90271,10.514208,75.2
4018,59.902704,10.514205,75.2
4019,59.902697,10.514202,75.2
4020,59.90269,10.514199,75.1
4021,59.902661,10.514209,75.0
4022,59.902628,10.514228,74.9
4023,59.902591,10.514276,74.8
4024,59.902547,10.514334,74.6
4025,59.902514,10.5144,74.6
4026,59.902482,10.514472,74.6
4027,59.902455,10.514541,74.7
4028,59.902433,10.514608,74.8
4029,59.902415,10.514669,75.0
4030,59.902394,10.514722,75.1
4031,59.902376,10.514773,75.3
4032,59.902361,10.514826,75.4
4033,59.902348,10.514883,75.5
4034,59.902335,10.514931,75.6
4035,59.902318,10.514977,75.7
4036,59.902302,10.515025,75.8
4037,59.902284,10.515074,75.9
4038,59.902265,10.515123,76.0
4039,59.902244,10.515171,76.1
4040,59.902223,10.515209,76.1
4041,59.902197,10.515256,76.2
4042,59.902189,10.51527,76.2
4043,59.902166,10.515327,76.3
4044,59.902158,10.515347,76.3
4045,59.90214,10.51539,76.3
4046,59.902122,10.515432,76.4
4047,59.902103,10.51548,76.4
4048,59.902096,10.515498,76.4
4049,59.902076,10.515541,76.5
4050,59.902056,10.51559,76.6
4051,59.902038,10.515642,76.6
4052,59.902026,10.515696,76.7
4053,59.902019,10.515757,76.8
4054,59.90201,10.515821,76.8
4055,59.902,10.515881,76.9
4056,59.901994,10.51594,77.0
4057,59.901985,10.516023,77.1
4058,59.901982,10.516053,77.1
4059,59.901975,10.516107,77.2
4060,59.901967,10.51616,77.3
4061,59.901955,10.516213,77.4
4062,59.901943,10.516264,77.5
4063,59.901932,10.516314,77.6
4064,59.901921,10.516364,77.7
4065,59.901911,10.516417,77.9
4066,59.901904,10.516471,78.0
4067,59.9019,10.516546,78.0
4068,59.901899,10.516569,78.1
4069,59.901898,10.516644,78.2
4070,59.901898,10.516669,78.2
4071,59.901896,10.516742,78.2
4072,59.901895,10.516767,78.2
4073,59.901894,10.516839,78.5
4074,59.901894,10.516861,78.5
4075,59.901887,10.516927,78.5
4076,59.901883,10.516949,78.6
4077,59.901867,10.517015,78.6
4078,59.90186,10.517037,78.6
4079,59.90184,10.517094,78.7
4080,59.901834,10.517113,78.7
4081,59.901814,10.517172,78.8
4082,59.901807,10.517191,78.9
4083,59.901786,10.517247,79.0
4084,59.901779,10.517264,79.0
4085,59.901759,10.517315,79.1
4086,59.901752,10.517333,79.2
4087,59.901731,10.517396,79.3
4088,59.901724,10.51742,79.3
4089,59.90171,10.517469,79.4
4090,59.901696,10.51752,79.5
4091,59.901677,10.51756,79.6
4092,59.90165,10.517607,79.6
4093,59.901641,10.517619,79.7
4094,59.901612,10.51765,79.7
4095,59.901602,10.517661,79.7
4096,59.901572,10.517691,79.8
4097,59.901561,10.517701,79.8
4098,59.90153,10.517736,79.8
4099,59.901519,10.517748,79.8
4100,59.901488,10.517784,79.8
4101,59.901477,10.517794,79.7
4102,59.901444,10.517824,79.7
4103,59.901433,10.517834,79.7
4104,59.901397,10.51786,79.6
4105,59.901383,10.517867,79.5
4106,59.901355,10.517874,79.4
4107,59.901326,10.517882,79.3
4108,59.901297,10.517894,79.2
4109,59.901265,10.517907,79.1
4110,59.901237,10.517928,78.9
4111,59.901207,10.517955,78.8
4112,59.90118,10.517983,78.6
4113,59.901153,10.518003,78.5
4114,59.901135,10.518006,78.4
4115,59.901118,10.517993,78.3
4116,59.901091,10.517976,78.2
4117,59.901081,10.517974,78.1
4118,59.901052,10.517978,78.0
4119,59.901018,10.518006,77.8
4120,59.900989,10.518037,77.6
4121,59.900964,10.518063,77.5
4122,59.900928,10.518095,77.3
4123,59.900916,10.518104,77.2
4124,59.900884,10.518132,75.7
4125,59.900873,10.518142,75.7
4126,59.900849,10.518177,75.6
4127,59.90084,10.518191,75.5
4128,59.900815,10.518224,75.4
4129,59.900809,10.518234,74.9
4130,59.900789,10.518272,74.8
4131,59.900782,10.518284,74.8
4132,59.900756,10.518335,74.7
4133,59.900745,10.518351,74.7
4134,59.900713,10.518395,74.5
4135,59.900702,10.518408,74.2
4136,59.900692,10.518413,74.0
4137,59.900692,10.518408,73.9
4138,59.900693,10.518404,73.9
4139,59.900692,10.518398,73.8
4140,59.900694,10.518396,73.7
4141,59.900699,10.518391,73.6
4142,59.900698,10.518395,73.5
4143,59.900693,10.518406,73.4
4144,59.900685,10.51841,73.2
4145,59.900677,10.518416,73.0
4146,59.900669,10.518418,72.8
4147,59.900665,10.518415,72.7
4148,59.900665,10.518408,72.6
4149,59.900662,10.518391,72.4
4150,59.900665,10.518356,72.1
4151,59.900669,10.518323,71.7
4152,59.900669,10.518299,71.5
4153,59.900663,10.518286,71.3
4154,59.900651,10.518297,71.0
4155,59.900639,10.51831,70.8
4156,59.900628,10.518327,70.5
4157,59.900611,10.518344,70.2
4158,59.900581,10.518371,69.6
4159,59.90057,10.518378,69.4
4160,59.900556,10.518395,69.2
4161,59.900543,10.51841,69.0
4162,59.900531,10.518429,68.8
4163,59.900523,10.518447,68.6
4164,59.900511,10.518467,68.4
4165,59.900495,10.51849,68.1
4166,59.900473,10.518523,67.6
4167,59.900466,10.518535,67.6
4168,59.900456,10.518554,67.5
4169,59.900443,10.518575,67.3
4170,59.900414,10.518606,66.9
4171,59.900403,10.518615,66.7
4172,59.900372,10.51864,66.3
4173,59.90036,10.518649,66.1
4174,59.900327,10.518681,65.6
4175,59.900316,10.51869,65.4
4176,59.900286,10.518714,64.9
4177,59.900276,10.518724,64.8
4178,59.900246,10.518771,64.2
4179,59.900235,10.518786,63.9
4180,59.900211,10.518813,63.5
4181,59.900183,10.518849,62.8
4182,59.900174,10.51886,62.6
4183,59.90015,10.518907,61.9
4184,59.900142,10.518926,61.7
4185,59.900116,10.518963,61.0
4186,59.900107,10.518971,60.7
4187,59.900076,10.518971,59.6
4188,59.900064,10.51897,59.2
4189,59.900034,10.518974,58.1
4190,59.900024,10.518974,57.8
4191,59.900008,10.518978,57.2
4192,59.899988,10.518967,56.5
4193,59.899968,10.518961,55.7
4194,59.899954,10.518965,55.2
4195,59.899935,10.518983,54.5
4196,59.899927,10.518993,54.2
4197,59.899918,10.519002,53.9
4198,59.899903,10.519007,53.4
4199,59.899889,10.519,52.9
4200,59.899879,10.51899,52.6
4201,59.899873,10.518985,52.3
4202,59.899864,10.518988,52.1
4203,59.899855,10.518992,51.8
4204,59.899842,10.519006,51.3
4205,59.899827,10.519027,50.7
4206,59.899816,10.519044,50.4
4207,59.899807,10.519054,50.1
4208,59.899797,10.519065,49.7
4209,59.899784,10.519077,49.2
4210,59.899771,10.519089,48.7
4211,59.899754,10.519114,48.0
4212,59.899748,10.519123,47.8
4213,59.899741,10.519132,47.5
4214,59.899733,10.519138,47.2
4215,59.899722,10.51914,46.9
4216,59.899712,10.519139,46.5
4217,59.899706,10.519142,46.3
4218,59.899699,10.519156,46.0
4219,59.899694,10.519172,45.8
4220,59.899689,10.519182,45.6
4221,59.899668,10.519187,44.9
4222,59.899654,10.519195,44.5
4223,59.899641,10.519202,44.2
4224,59.899613,10.519228,43.4
4225,59.899583,10.519276,42.6
4226,59.899574,10.51929,42.4
4227,59.89955,10.519332,41.8
4228,59.899542,10.519345,41.6
4229,59.899514,10.519386,41.1
4230,59.899503,10.5194,40.9
4231,59.899472,10.519423,40.5
4232,59.899461,10.519426,40.3
4233,59.899433,10.519427,39.9
4234,59.899396,10.519422,39.5
4235,59.899384,10.519422,39.4
4236,59.899346,10.519428,38.3
4237,59.899334,10.51943,38.2
4238,59.899299,10.519438,38.0
4239,59.899287,10.519441,37.9
4240,59.899255,10.519468,37.7
4241,59.899244,10.519479,37.6
4242,59.899215,10.519518,37.3
4243,59.899206,10.519532,37.2
4244,59.899182,10.519589,37.0
4245,59.899174,10.51961,36.9
4246,59.899155,10.51968,36.6
4247,59.899148,10.519704,36.5
4248,59.899136,10.519755,36.1
4249,59.899125,10.519806,35.9
4250,59.899108,10.519874,35.7
4251,59.899102,10.519894,35.6
4252,59.899078,10.519936,35.4
4253,59.89907,10.519945,35.4
4254,59.899044,10.519979,35.0
4255,59.899034,10.51999,34.8
4256,59.899003,10.520023,34.1
4257,59.898992,10.520036,33.9
4258,59.898959,10.520068,33.4
4259,59.898948,10.520081,33.2
4260,59.898915,10.520132,32.7
4261,59.898904,10.520152,32.6
4262,59.898881,10.520212,32.4
4263,59.898874,10.520233,32.3
4264,59.898854,10.520287,32.2
4265,59.898847,10.520304,32.2
4266,59.898832,10.520359,31.6
4267,59.898828,10.520376,31.6
4268,59.89882,10.520408,31.4
4269,59.898813,10.520442,31.2
4270,59.898809,10.520504,31.0
4271,59.898808,10.520526,30.9
4272,59.898803,10.520594,30.5
4273,59.8988,10.520617,30.4
4274,59.898783,10.520676,30.0
4275,59.898775,10.520691,29.9
4276,59.898743,10.520713,29.5
4277,59.89873,10.520717,29.3
4278,59.89869,10.520716,28.9
4279,59.898675,10.520714,28.7
4280,59.898646,10.520697,28.3
4281,59.898619,10.520682,28.0
4282,59.898582,10.52066,27.6
4283,59.898571,10.520653,27.4
4284,59.898539,10.520634,27.1
4285,59.898529,10.520629,26.9
4286,59.898503,10.52061,26.6
4287,59.898493,10.520603,26.5
4288,59.898461,10.520563,26.0
4289,59.89845,10.520546,25.9
4290,59.898424,10.520485,25.4
4291,59.898415,10.520462,25.2
4292,59.898392,10.520434,24.8
4293,59.898354,10.520414,24.3
4294,59.89834,10.520408,24.1
4295,59.898313,10.520399,23.7
4296,59.898282,10.520405,23.3
4297,59.898254,10.5204,22.9
4298,59.898223,10.520397,22.5
4299,59.898198,10.520368,22.1
4300,59.898166,10.520357,21.6
4301,59.898133,10.520346,21.2
4302,59.898098,10.520348,20.7
4303,59.898062,10.520378,20.2
4304,59.898024,10.520415,19.7
4305,59.897992,10.520435,19.3
4306,59.897959,10.520473,18.9
4307,59.897931,10.520502,18.5
4308,59.897895,10.52052,18.0
4309,59.897883,10.520524,17.9
4310,59.897844,10.520536,17.6
4311,59.897831,10.520537,17.6
4312,59.8978,10.520542,17.4
4313,59.897768,10.520559,17.1
4314,59.897738,10.520577,16.9
4315,59.897706,10.520603,16.7
4316,59.897674,10.520629,16.6
4317,59.897645,10.520644,16.5
4318,59.897609,10.520638,16.3
4319,59.897596,10.520634,16.2
4320,59.897558,10.520616,16.0
4321,59.897545,10.520611,16.0
4322,59.897517,10.520603,15.8
4323,59.89749,10.520593,15.7
4324,59.897461,10.520586,15.5
4325,59.897434,10.52057,15.3
4326,59.897402,10.520564,15.2
4327,59.897369,10.520555,15.0
4328,59.897339,10.520534,14.8
4329,59.89731,10.520511,14.6
4330,59.897275,10.520484,14.5
4331,59.897247,10.520455,13.9
4332,59.897221,10.520433,13.6
4333,59.897196,10.520409,13.5
4334,59.897157,10.520391,13.5
4335,59.897142,10.520388,13.5
4336,59.897111,10.520383,13.3
4337,59.897102,10.520382,13.3
4338,59.897086,10.520365,13.2
4339,59.89708,10.520338,13.2
4340,59.897082,10.520303,13.1
4341,59.897087,10.520272,13.0
4342,59.897092,10.520227,12.9
4343,59.897096,10.520209,12.9
4344,59.897099,10.520192,12.8
4345,59.897105,10.520118,12.7
4346,59.897105,10.520089,12.6
4347,59.897105,10.520023,12.5
4348,59.897108,10.51996,12.4
4349,59.897109,10.519903,12.3
4350,59.897112,10.519848,12.1
4351,59.897107,10.519795,12.1
4352,59.897097,10.519733,11.9
4353,59.897089,10.519668,11.8
4354,59.897078,10.519614,11.7
4355,59.897064,10.519563,11.6
4356,59.897046,10.519511,11.4
4357,59.897026,10.519456,11.2
4358,59.89701,10.519408,11.1
4359,59.896998,10.519358,10.9
4360,59.896987,10.519305,10.7
4361,59.896972,10.519258,10.5
4362,59.896952,10.519215,10.2
4363,59.89693,10.519165,9.9
4364,59.896908,10.519116,9.6
4365,59.896886,10.519071,9.3
4366,59.896865,10.519025,9.0
4367,59.896845,10.518981,8.7
4368,59.896823,10.518935,8.4
4369,59.896797,10.518887,8.1
4370,59.896772,10.518841,7.8
4371,59.896746,10.51879,7.5
4372,59.896724,10.518741,7.3
4373,59.896704,10.518699,7.1
4374,59.896685,10.518655,6.8
4375,59.896663,10.518602,6.6
4376,59.896639,10.518545,6.4
4377,59.89662,10.518492,6.2
4378,59.896607,10.518443,6.1
4379,59.896594,10.518393,6.0
4380,59.896581,10.518342,5.9
4381,59.896559,10.518289,5.8
4382,59.89654,10.518244,5.7
4383,59.896521,10.518201,5.7
4384,59.896497,10.518157,5.6
4385,59.896479,10.518108,5.6
4386,59.896462,10.518054,5.6
4387,59.896448,10.518005,5.6
4388,59.896437,10.517955,5.6
4389,59.896425,10.517904,5.6
4390,59.896414,10.517849,5.6
4391,59.896403,10.517795,5.6
4392,59.896394,10.51774,5.6
4393,59.89639,10.517684,5.6
4394,59.896381,10.517633,5.5
4395,59.896358,10.517589,5.5
4396,59.89633,10.517556,5.4
4397,59.896287,10.51754,5.2
4398,59.896243,10.517527,5.0
4399,59.896205,10.517519,4.8
4400,59.896168,10.517516,4.6
4401,59.896132,10.517521,4.5
4402,59.896098,10.517543,4.4
4403,59.896061,10.517576,4.5
4404,59.89603,10.517617,4.6
4405,59.896003,10.517659,4.7
4406,59.895975,10.517694,4.8
4407,59.895949,10.51773,4.9
4408,59.895923,10.517768,4.9
4409,59.895898,10.517801,4.9
4410,59.895879,10.517848,5.0
4411,59.895864,10.517894,5.0
4412,59.895841,10.51795,5.0
4413,59.895833,10.517968,5.0
4414,59.895812,10.518006,5.0
4415,59.895794,10.518049,5.0
4416,59.89578,10.518095,5.1
4417,59.895756,10.518157,5.1
4418,59.895747,10.518178,5.1
4419,59.895727,10.518219,5.1
4420,59.8957,10.518267,5.1
4421,59.89569,10.51828,5.2
4422,59.895665,10.518326,5.2
4423,59.895657,10.518338,5.2
4424,59.895628,10.51836,5.2
4425,59.895616,10.518367,5.2
4426,59.895581,10.518393,5.3
4427,59.89557,10.518403,5.3
4428,59.895537,10.518438,5.3
4429,59.895526,10.518448,5.3
4430,59.895492,10.518484,5.3
4431,59.89548,10.518496,5.3
4432,59.895448,10.518534,5.3
4433,59.895437,10.518549,5.3
4434,59.89541,10.518586,5.3
4435,59.895383,10.518622,5.3
4436,59.895357,10.518655,5.3
4437,59.895321,10.518678,5.3
4438,59.895287,10.518684,5.3
4439,59.895253,10.518669,5.3
4440,59.895222,10.518647,5.3
4441,59.89519,10.518628,5.3
4442,59.89516,10.518601,5.3
4443,59.895129,10.518587,5.2
4444,59.895101,10.518566,5.2
4445,59.895071,10.51857,5.2
4446,59.895044,10.518588,5.2
4447,59.895016,10.518607,5.2
4448,59.894982,10.51864,5.2
4449,59.894969,10.518651,5.2
4450,59.894942,10.518667,5.1
4451,59.89491,10.518691,5.1
4452,59.894899,10.518702,5.1
4453,59.894866,10.518719,5.1
4454,59.894853,10.518722,5.0
4455,59.894818,10.518727,5.0
4456,59.894806,10.518728,5.0
4457,59.894772,10.518743,5.0
4458,59.894759,10.518747,5.0
4459,59.89473,10.518723,5.0
4460,59.894721,10.518713,5.0
4461,59.894693,10.51868,5.0
4462,59.894683,10.51867,5.0
4463,59.894655,10.518653,5.0
4464,59.894644,10.51865,5.0
4465,59.894605,10.518646,5.0
4466,59.89459,10.518645,5.0
4467,59.894562,10.518649,5.0
4468,59.894523,10.518643,5.0
4469,59.894509,10.51864,5.0
4470,59.894481,10.518638,5.1
4471,59.89446,10.518639,5.1
4472,59.894455,10.518638,5.1
4473,59.894449,10.518638,5.1
4474,59.894444,10.518638,5.1
4475,59.894425,10.518629,5.1
4476,59.894414,10.518615,5.1
4477,59.894373,10.518601,5.1
4478,59.894355,10.518601,5.1
4479,59.894318,10.518612,5.1
4480,59.894278,10.518634,5.1
4481,59.894242,10.518658,5.2
4482,59.894206,10.518676,5.2
4483,59.894169,10.518696,5.2
4484,59.894138,10.518708,5.2
4485,59.894107,10.51871,5.2
4486,59.894074,10.518709,5.2
4487,59.894043,10.5187,5.2
4488,59.894008,10.518681,5.2
4489,59.893996,10.518676,5.2
4490,59.893967,10.518674,5.2
4491,59.893938,10.518681,5.2
4492,59.893907,10.518688,5.2
4493,59.893878,10.518693,5.2
4494,59.89384,10.518684,5.2
4495,59.893828,10.518679,5.2
4496,59.893796,10.518656,5.2
4497,59.893785,10.518652,5.2
4498,59.893748,10.518646,5.3
4499,59.893736,10.518644,5.3
4500,59.893699,10.518633,5.3
4501,59.893685,10.518626,5.3
4502,59.893659,10.518612,5.3
4503,59.893623,10.518602,5.4
4504,59.89361,10.518602,5.4
4505,59.893572,10.518605,5.4
4506,59.89356,10.518606,5.5
4507,59.893522,10.518602,5.5
4508,59.893508,10.518598,5.6
4509,59.89348,10.518588,5.6
4510,59.893453,10.518571,5.7
4511,59.893425,10.518552,5.7
4512,59.89339,10.518519,5.8
4513,59.893377,10.518511,5.8
4514,59.893338,10.518499,5.9
4515,59.893325,10.518499,5.9
4516,59.893294,10.518515,6.0
4517,59.893265,10.518534,6.0
4518,59.893243,10.518569,6.1
4519,59.893222,10.518604,6.1
4520,59.893194,10.518641,6.2
4521,59.893184,10.518644,6.2
4522,59.893147,10.518636,6.2
4523,59.893137,10.518631,6.2
4524,59.893116,10.518616,6.3
4525,59.893105,10.518601,6.3
4526,59.893099,10.518589,6.3
4527,59.893092,10.518583,6.3
4528,59.893082,10.518565,6.3
4529,59.893053,10.518544,6.4
4530,59.89304,10.518538,6.4
4531,59.892999,10.518522,6.4
4532,59.892963,10.518504,6.4
4533,59.892929,10.518482,6.5
4534,59.892897,10.518435,6.5
4535,59.892874,10.518371,6.6
4536,59.892859,10.518304,6.7
4537,59.892852,10.518237,6.7
4538,59.892851,10.518175,6.8
4539,59.892853,10.518119,6.8
4540,59.892855,10.518055,6.9
4541,59.892855,10.518036,6.9
4542,59.892851,10.518003,6.9
4543,59.892851,10.517968,6.9
4544,59.892858,10.517938,6.9
4545,59.892861,10.517916,7.0
4546,59.892856,10.517898,7.0
4547,59.892851,10.517888,7.0
4548,59.892842,10.517873,7.0
4549,59.892833,10.517862,7.0
